PRNG,021,0,01618.879,00000.000,00000.000,0x0007,1,07623.722,01000.000,00000.000,0x0005,2,01199.169,01000.000,01000.000,0x0007,3,01019.294,02000.000,-1000.000,0x0007
WLS,021,3,01632.020,-0034.967
FFIX,021,3,01682.478,-0052.952
PRNG,022,0,01606.887,00000.000,00000.000,0x0007,1,07614.728,01000.000,00000.000,0x0005,2,01199.169,01000.000,01000.000,0x0004,3,01049.273,02000.000,-1000.000,0x0007
WLS,022,3,01603.078,-0032.458
FFIX,022,3,01674.538,-0050.902
PRNG,023,0,01600.891,00000.000,00000.000,0x0007,1,00596.586,01000.000,00000.000,0x0007,2,01202.167,01000.000,01000.000,0x0007,3,01055.269,02000.000,-1000.000,0x0007
WLS,023,4,01589.061,-0037.651
FFIX,023,4,01653.169,-0047.590
PRNG,024,0,01594.895,00000.000,00000.000,0x0007,1,00587.593,01000.000,00000.000,0x0007,2,01211.161,01000.000,01000.000,0x0007,3,01022.292,02000.000,-1000.000,0x0007
WLS,024,4,01592.084,-0059.481
FFIX,024,4,01637.897,-0050.562
PRNG,025,0,01615.881,00000.000,00000.000,0x0007,1,00593.589,01000.000,00000.000,0x0007,2,01187.178,01000.000,01000.000,0x0007,3,01043.277,02000.000,-1000.000,0x0007
WLS,025,4,01610.817,-0025.096
FFIX,025,4,01636.205,-0048.971
PRNG,026,0,01609.885,00000.000,00000.000,0x0007,1,00584.595,01000.000,00000.000,0x0007,2,01205.165,01000.000,01000.000,0x0007,3,01034.283,02000.000,-1000.000,0x0007
WLS,026,4,01596.596,-0046.966
FFIX,026,4,01633.729,-0048.845
PRNG,027,0,01579.906,00000.000,00000.000,0x0007,1,00611.576,01000.000,00000.000,0x0007,2,01196.171,01000.000,01000.000,0x0007,3,01061.265,02000.000,-1000.000,0x0007
WLS,027,4,01585.826,-0032.975
FFIX,027,4,01630.735,-0047.854
PRNG,028,0,01606.887,00000.000,00000.000,0x0007,1,00584.595,01000.000,00000.000,0x0007,2,01184.180,01000.000,01000.000,0x0007,3,01070.259,02000.000,-1000.000,0x0007
WLS,028,4,01588.709,-0019.307
FFIX,028,4,01628.109,-0046.069
PRNG,029,0,01609.885,00000.000,00000.000,0x0007,1,00578.599,01000.000,00000.000,0x0007,2,01166.192,01000.000,01000.000,0x0007,3,01073.256,02000.000,-1000.000,0x0007
WLS,029,4,01595.715,-0004.196
FFIX,029,4,01626.084,-0043.452
PRNG,030,0,01609.885,00000.000,00000.000,0x0007,1,00611.576,01000.000,00000.000,0x0007,2,01175.186,01000.000,01000.000,0x0007,3,01055.269,02000.000,-1000.000,0x0007
WLS,030,4,01618.150,-0008.243
FFIX,030,4,01622.117,-0025.848
PRNG,031,0,01588.900,00000.000,00000.000,0x0007,1,00599.584,01000.000,00000.000,0x0007,2,01169.190,01000.000,01000.000,0x0007,3,01067.261,02000.000,-1000.000,0x0007
WLS,031,4,01597.060,-0008.638
FFIX,031,4,01618.985,-0023.696
PRNG,032,0,01609.885,00000.000,00000.000,0x0007,1,00593.589,01000.000,00000.000,0x0007,2,01166.192,01000.000,01000.000,0x0007,3,01082.250,02000.000,-1000.000,0x0007
WLS,032,4,01599.138,00002.479
FFIX,032,4,01617.745,-0022.060
