PRNG,035,0,00338.765,00000.000,00000.000,0x0007,1,00644.553,01000.000,00000.000,0x0007,2,01223.153,01000.000,01000.000,0x0007,3,01918.671,02000.000,-1000.000,0x0007
WLS,035,4,00343.339,-0033.170
FFIX,035,4,00300.727,-0057.107
PRNG,036,0,00365.746,00000.000,00000.000,0x0007,1,00626.566,01000.000,00000.000,0x0007,2,01217.157,01000.000,01000.000,0x0007,3,01906.680,02000.000,-1000.000,0x0007
WLS,036,4,00365.275,-0032.452
FFIX,036,4,00304.762,-0055.566
PRNG,037,0,00353.755,00000.000,00000.000,0x0007,1,00623.568,01000.000,00000.000,0x0007,2,01166.192,01000.000,01000.000,0x0007,3,01927.665,02000.000,-1000.000,0x0007
WLS,037,4,00361.723,00019.062
FFIX,037,4,00308.322,-0050.902
PRNG,038,0,00392.728,00000.000,00000.000,0x0007,1,00641.555,01000.000,00000.000,0x0007,2,01160.196,01000.000,01000.000,0x0007,3,01912.675,02000.000,-1000.000,0x0007
WLS,038,4,00381.332,00021.944
FFIX,038,4,00312.885,-0046.349
PRNG,039,0,00392.728,00000.000,00000.000,0x0007,1,00611.576,01000.000,00000.000,0x0007,2,01151.203,01000.000,01000.000,0x0007,3,01888.692,02000.000,-1000.000,0x0007
WLS,039,4,00394.301,00012.788
FFIX,039,4,00317.973,-0042.653
PRNG,040,0,00401.721,00000.000,00000.000,0x0007,1,00599.584,01000.000,00000.000,0x0007,2,01145.207,01000.000,01000.000,0x0007,3,01909.677,02000.000,-1000.000,0x0007
WLS,040,4,00398.932,00030.178
FFIX,040,4,00338.213,-0024.445
PRNG,041,0,00416.711,00000.000,00000.000,0x0007,1,00593.589,01000.000,00000.000,0x0007,2,01148.205,01000.000,01000.000,0x0007,3,01891.690,02000.000,-1000.000,0x0007
WLS,041,4,00411.609,00019.247
FFIX,041,4,00374.911,-0002.598
PRNG,042,0,00425.705,00000.000,00000.000,0x0007,1,00584.595,01000.000,00000.000,0x0007,2,01109.232,01000.000,01000.000,0x0007,3,01903.682,02000.000,-1000.000,0x0007
WLS,042,4,00419.820,00057.235
FFIX,042,4,00397.366,00027.318
PRNG,043,0,00419.709,00000.000,00000.000,0x0007,1,00569.605,01000.000,00000.000,0x0007,2,01118.225,01000.000,01000.000,0x0007,3,01879.698,02000.000,-1000.000,0x0007
WLS,043,4,00424.449,00034.733
FFIX,043,4,00410.908,00031.025
PRNG,044,0,00446.690,00000.000,00000.000,0x0007,1,00578.599,01000.000,00000.000,0x0007,2,01106.234,01000.000,01000.000,0x0007,3,01906.680,02000.000,-1000.000,0x0007
WLS,044,4,00432.333,00063.516
FFIX,044,4,00416.264,00039.148
PRNG,045,0,00446.690,00000.000,00000.000,0x0007,1,00557.613,01000.000,00000.000,0x0007,2,01061.265,01000.000,01000.000,0x0007,3,01888.692,02000.000,-1000.000,0x0007
WLS,045,4,00444.712,00086.767
FFIX,045,4,00430.488,00062.957
PRNG,046,0,00458.682,00000.000,00000.000,0x0007,1,00533.630,01000.000,00000.000,0x0007,2,01079.252,01000.000,01000.000,0x0007,3,01864.709,02000.000,-1000.000,0x0007
WLS,046,4,00461.095,00059.418
FFIX,046,4,00438.140,00062.073
PRNG,047,0,00467.676,00000.000,00000.000,0x0007,1,00536.628,01000.000,00000.000,0x0007,2,01046.275,01000.000,01000.000,0x0007,3,01882.696,02000.000,-1000.000,0x0007
WLS,047,4,00463.986,00095.565
FFIX,047,4,00451.063,00078.819
PRNG,048,0,00494.657,00000.000,00000.000,0x0007,1,00530.632,01000.000,00000.000,0x0007,2,01058.267,01000.000,01000.000,0x0007,3,01876.700,02000.000,-1000.000,0x0007
WLS,048,4,00480.644,00086.580
FFIX,048,4,00458.458,00080.759
